timestamp,state,wp_idx,heading_deg,target_heading_deg,rel_alt,vfr_alt,fwd_pwm,yaw_pwm,duration_left,zed_x,zed_y,zed_yaw_deg,cube_ax,cube_ay,cube_az,cube_gx,cube_gy,cube_gz,zed_ax,zed_ay,zed_az,zed_gx,zed_gy,zed_gz,ekf_x,ekf_y,ekf_z,ekf_yaw_deg,zed_fps,zed_diag
1787112918.483,WAITING_FOR_PATH,0,341.00,0.00,-0.10,-0.23,1500,1500,0.00,0.221,-0.867,-76.12,0.245,-1.677,9.650,0.000,-0.000,-0.000,-9.648,-1.732,0.339,0.000,0.002,-0.000,0.000,0.000,0.000,0.00,14.3,OK
1787112918.534,WAITING_FOR_PATH,0,341.00,0.00,-0.10,-0.23,1500,1500,0.00,0.221,-0.867,-76.12,0.245,-1.677,9.650,0.000,-0.000,0.000,-9.646,-1.732,0.327,-0.001,0.003,0.002,0.000,0.000,0.000,0.00,14.3,OK
1787112918.584,WAITING_FOR_PATH,0,341.00,0.00,-0.10,-0.23,1500,1500,0.00,0.220,-0.867,-75.69,0.245,-1.677,9.650,0.000,-0.000,0.000,-9.627,-1.722,0.325,-0.000,-0.002,0.005,0.000,0.000,0.000,0.00,14.3,OK
1787112918.633,WAITING_FOR_PATH,0,341.00,0.00,-0.10,-0.23,1500,1500,0.00,0.220,-0.867,-75.62,0.245,-1.677,9.650,0.000,-0.000,0.000,-9.639,-1.729,0.334,0.004,-0.003,0.002,0.000,0.000,0.000,0.00,14.3,OK
1787112918.683,WAITING_FOR_PATH,0,341.00,0.00,-0.10,-0.23,1500,1500,0.00,0.222,-0.865,-75.49,0.245,-1.677,9.650,0.000,-0.000,0.000,-9.646,-1.727,0.332,0.002,0.003,-0.001,0.000,0.000,0.000,0.00,15.2,OK
1787112918.734,WAITING_FOR_PATH,0,341.00,0.00,-0.10,-0.23,1500,1500,0.00,0.222,-0.865,-75.49,0.245,-1.677,9.650,0.000,-0.000,0.000,-9.632,-1.736,0.315,-0.001,-0.002,0.000,0.000,0.000,0.000,0.00,15.2,OK
1787112918.783,WAITING_FOR_PATH,0,341.00,0.00,-0.09,-0.23,1500,1500,0.00,0.221,-0.866,-75.75,0.245,-1.677,9.650,0.000,0.000,-0.001,-9.638,-1.736,0.327,0.002,0.001,-0.001,0.000,0.000,0.000,0.00,15.2,OK
1787112918.833,WAITING_FOR_PATH,0,341.00,0.00,-0.09,-0.23,1500,1500,0.00,0.218,-0.863,-76.56,0.245,-1.677,9.650,0.000,0.000,-0.001,-9.648,-1.729,0.320,0.001,-0.001,-0.001,0.000,0.000,0.000,0.00,15.2,OK
1787112918.884,WAITING_FOR_PATH,0,341.00,0.00,-0.09,-0.23,1500,1500,0.00,0.212,-0.863,-76.85,0.245,-1.677,9.650,0.000,0.000,-0.001,-9.627,-1.741,0.334,0.002,0.003,-0.000,0.000,0.000,0.000,0.00,15.2,OK
1787112918.933,WAITING_FOR_PATH,0,341.00,0.00,-0.09,-0.23,1500,1500,0.00,0.212,-0.863,-76.85,0.245,-1.677,9.650,0.000,0.000,-0.001,-9.641,-1.736,0.332,0.000,0.001,0.002,0.000,0.000,0.000,0.00,15.2,OK
1787112918.983,WAITING_FOR_PATH,0,341.00,0.00,-0.09,-0.23,1500,1500,0.00,0.212,-0.863,-76.85,0.245,-1.677,9.650,0.000,0.000,-0.001,-9.641,-1.732,0.318,-0.001,0.002,0.002,0.000,0.000,0.000,0.00,15.2,OK
1787112919.033,WAITING_FOR_PATH,0,341.00,0.00,-0.10,-0.23,1500,1500,0.00,0.212,-0.863,-76.85,0.235,-1.667,9.650,0.000,0.001,-0.000,-9.643,-1.734,0.334,0.002,-0.004,0.003,0.000,0.000,0.000,0.00,15.2,OK
1787112919.084,WAITING_FOR_PATH,0,341.00,0.00,-0.10,-0.23,1500,1500,0.00,0.271,-0.807,-80.58,0.235,-1.667,9.650,0.000,0.001,-0.000,-9.643,-1.732,0.344,0.002,-0.000,0.000,0.000,0.000,0.000,0.00,15.2,OK
